1208,397
1209,401
1210,459
1211,423
1212,420
1213,419
1214,500
1215,459
1216,521
1217,463
1218,460
1219,518
1220,458
1221,462
1222,479
1223,501
1224,471
1225,468
1226,471
1227,362
1228,454
1229,391
1230,476
1231,527
1232,442
1233,377
1234,382
1235,407
1236,432
1237,438
1238,430
1239,455
1240,483
1241,485
1242,483
1243,440
1244,482
1245,466
1246,440
1247,461
1248,414
1249,441
1250,471
1251,434
1252,432
1253,426
1254,416
1255,489
1256,416
1257,439
1258,453
1259,445
1260,485
1261,445
1262,486
1263,524
1264,453
1265,481
1266,450
1267,496
1268,441
1269,421
1270,531
1271,432
1272,499
1273,473
1274,506
1275,527
1276,535
1277,497
1278,557
1279,504
1280,537
1281,519
1282,557
1283,503
1284,568
1285,563
1286,514
1287,536
1288,522
1289,557
1290,539
1291,522
1292,506
1293,540
1294,479
1295,535
1296,485
1297,552
1298,449
1299,520
1300,502
1301,531
1302,555
1303,591
1304,518
1305,558
1306,513
1307,538
1308,499
1309,563
1310,557
1311,574
1312,527
1313,556
1314,567
1315,571
1316,570
1317,566
1318,603
1319,598
1320,604
1321,606
1322,589
1323,608
1324,581
1325,531
1326,621
1327,666
1328,619
1329,601
1330,603
1331,666
1332,665
1333,648
1334,518
1335,609
1336,596
1337,534
1338,580
1339,517
1340,589
1341,564
1342,539
1343,545
1344,590
1345,538
1346,488
1347,531
1348,528
1349,509
1350,519
1351,518
1352,566
1353,535
1354,530
1355,501
1356,561
1357,544
1358,513
1359,535
1360,518
1361,631
1362,582
1363,532
1364,593
1365,549
1366,582
1367,592
1368,556
1369,523
1370,531
1371,377
1372,531
1373,550
1374,537
1375,562
1376,526
1377,560
1378,539
1379,578
1380,602
1381,595
1382,542
1383,602
1384,560
1385,567
1386,549
1387,579
1388,529
1389,578
1390,624
1391,550
1392,496
1393,483
1394,560
1395,649
1396,595
1397,597
1398,566
1399,592
1400,689
1401,653
1402,605
1403,588
1404,634
1405,623
1406,573
1407,663
1408,585
1409,618
1410,558
1411,576
1412,630
1413,579
1414,602
1415,526
1416,594
1417,524
1418,655
1419,665
1420,669
1421,651
1422,595
1423,630
1424,619
1425,608
1426,627
1427,563
1428,601
1429,622
1430,646
1431,674
1432,576
1433,569
1434,635
1435,620
1436,596
1437,677
1438,662
1439,664
1440,649
1441,685
1442,663
1443,660
1444,620
1445,696
1446,655
1447,672
1448,645
1449,689
1450,660
1451,654
1452,703
1453,773
1454,773
1455,775
1456,750
1457,700
1458,752
1459,753
1460,781
1461,796
1462,757
1463,779
1464,841
1465,803
1466,805
1467,834
1468,772
1469,811
1470,827
1471,879
1472,826
1473,768
1474,788
1475,764
1476,722
1477,638
1478,718
1479,709
1480,690
1481,623
1482,745
1483,752
1484,739
1485,660
1486,695
1487,749
1488,645
1489,723
1490,778
1491,737
1492,739
1493,659
1494,631
1495,717
1496,738
1497,757
1498,719
1499,729
1500,756
1501,736
1502,679
1503,696
1504,681
1505,681
1506,685
1507,725
1508,694
1509,723
1510,660
1511,695
1512,688
1513,705
1514,685
1515,785
1516,672
1517,736
1518,640
1519,600
1520,685
1521,678
1522,686
1523,694
1524,697
1525,703
1526,694
1527,656
1528,695
1529,688
1530,704
1531,696
1532,666
1533,705
1534,691
1535,710
1536,677
1537,696
1538,489
1539,487
1540,553
1541,642
1542,504
1543,497
1544,446
1545,534
1546,501
1547,464
1548,471
1549,482
1550,461
1551,447
1552,426
1553,417
1554,414
1555,420
1556,435
1557,466
1558,475
1559,476
1560,440
1561,463
1562,510
1563,476
1564,482
1565,475
1566,591
1567,498
1568,555
1569,531
1570,475
1571,495
1572,501
1573,501
1574,549
1575,528
1576,516
1577,578
1578,622
1579,562
1580,548
1581,563
1582,575
1583,643
1584,571
1585,549
1586,668
1587,589
1588,614
1589,611
1590,609
1591,656
1592,622
1593,548
1594,563
1595,615
1596,645
1597,674
1598,597
1599,585
1600,539
1601,578
1602,530
1603,598
1604,591
1605,516
1606,625
1607,539
1608,515
1609,545
1610,562
1611,576
1612,518
1613,550
1614,582
1615,567
1616,578
1617,510
1618,568
1619,565
1620,547
1621,524
1622,532
1623,480
1624,511
1625,471
1626,494
1627,571
1628,536
1629,509
1630,479
1631,469
1632,515
1633,521
1634,519
1635,576
1636,522
1637,549
1638,526
1639,569
1640,447
1641,445
1642,522
1643,510
1644,482
1645,602
1646,565
1647,583
1648,629
1649,565
1650,550
1651,556
1652,523
1653,578
1654,653
1655,618
1656,564
1657,586
1658,618
1659,609
1660,627
1661,641
1662,616
1663,630
1664,634
1665,572
1666,619
1667,644
1668,698
1669,616
1670,673
1671,619
1672,650
1673,615
1674,565
1675,615
1676,612
1677,680
1678,720
1679,691
1680,709
1681,536
1682,669
1683,567
1684,576
1685,635
1686,630
1687,669
1688,680
1689,695
1690,725
1691,746
1692,694
1693,786
1694,719
1695,768
1696,720
1697,832
1698,717
1699,715
1700,716
1701,640
1702,709
1703,729
1704,772
1705,670
1706,678
1707,716
1708,710
1709,757
1710,754
1711,816
1712,748
1713,733
1714,702
1715,672
1716,769
1717,682
1718,767
1719,780
1720,804
1721,769
1722,715
1723,730
1724,796
1725,748
1726,776
1727,791
1728,799
1729,794
1730,718
1731,776
1732,773
1733,784
1734,829
1735,782
1736,808
1737,794
1738,813
1739,728
1740,761
1741,822
1742,828
1743,793
1744,890
1745,865
1746,735
1747,758
1748,791
1749,795
1750,763
1751,734
1752,713
1753,716
1754,784
1755,799
1756,824
1757,802
1758,772
1759,830
1760,841
1761,788
1762,745
1763,818
1764,782
1765,933
1766,913
1767,816
1768,868
1769,869
1770,832
1771,675
1772,755
1773,811
1774,724
1775,763
1776,796
1777,711
1778,717
1779,755
1780,712
1781,800
1782,732
1783,748
1784,842
1785,734
1786,757
1787,731
1788,757
1789,732
1790,810
1791,703
1792,736
1793,691
1794,733
1795,701
1796,680
1797,728
1798,707
1799,732
1800,762
1801,728
1802,750
1803,666
1804,763
1805,631
1806,713
1807,738
1808,639
1809,675
1810,664
1811,727
1812,692
1813,674
1814,691
1815,679
1816,710
1817,619
1818,654
1819,633
1820,678
1821,632
1822,635
1823,623
1824,649
1825,693
1826,641
1827,608
1828,612
1829,636
1830,690
1831,602
1832,626
1833,711
1834,689
1835,647
1836,657
1837,650
1838,603
1839,585
1840,633
1841,662
1842,621
1843,583
1844,614
1845,647
1846,652
1847,665
1848,616
1849,717
1850,673
1851,636
1852,545
1853,647
1854,602
1855,617
1856,574
1857,630
1858,628
1859,677
1860,676
1861,581
1862,641
1863,683
1864,644
1865,630
1866,627
1867,642
1868,633
1869,636
1870,644
1871,638
1872,637
1873,643
1874,636
1875,667
1876,686
1877,663
1878,679
1879,663
1880,596
1881,593
1882,629
1883,638
1884,623
1885,520
1886,557
1887,579
1888,563
1889,542
1890,587
1891,590
1892,552
1893,591
1894,607
1895,603
1896,636
1897,608
1898,686
1899,649
1900,646
1901,687
1902,626
1903,580
1904,648
1905,608
1906,591
1907,611
1908,608
1909,602
1910,621
1911,655
1912,642
1913,587
1914,609
1915,634
1916,602
1917,588
1918,623
1919,582
1920,652
1921,613
1922,617
1923,591
1924,604
1925,585
1926,603
1927,568
1928,611
1929,665
1930,598
1931,592
1932,639
1933,525
1934,561
1935,589
1936,572
1937,568
1938,517
1939,575
1940,565
1941,552
1942,560
1943,510
1944,555
1945,529
1946,469
1947,513
1948,503
1949,491
1950,543
1951,529
1952,543
1953,408
1954,446
1955,485
1956,472
1957,539
1958,528
1959,506
1960,504
1961,504
1962,449
1963,530
1964,492
1965,501
1966,490
1967,442
1968,503
1969,469
1970,510
1971,512
1972,471
1973,501
1974,511
1975,494
1976,505
1977,539
1978,617
1979,571
1980,575
1981,656
1982,578
1983,601
1984,468
1985,606
1986,628
1987,637
1988,549
1989,620
1990,644
1991,607
1992,573
1993,621
1994,638
1995,540
1996,604
1997,654
1998,572
1999,653
2000,648
2001,610
2002,612
2003,593
2004,649
2005,647
2006,582
2007,650
2008,619
2009,618
2010,634
2011,668
2012,661
2013,685
2014,636
2015,623
2016,627
2017,660
2018,626
2019,629
2020,656
2021,627
2022,669
2023,608
2024,657
2025,662
2026,655
2027,663
2028,680
2029,616
2030,645
2031,625
2032,688
2033,703
2034,650
2035,613
2036,713
2037,658
2038,652
2039,661
2040,613
2041,654
2042,690
2043,644
2044,655
2045,697
2046,666
2047,627
2048,685
2049,628
2050,645
2051,655
2052,648
2053,691
2054,709
2055,700
2056,703
2057,643
2058,687
2059,601
2060,687
2061,695
2062,728
2063,720
2064,672
2065,676
2066,752
2067,651
2068,669
2069,702
2070,691
2071,679
2072,788
2073,753
2074,706
2075,708
2076,779
2077,746
2078,684
2079,718
2080,678
2081,704
2082,663
2083,668
2084,689
2085,692
2086,714
2087,734
2088,726
2089,732
2090,664
2091,733
2092,664
2093,758
2094,704
2095,672
2096,588
2097,771
2098,626
2099,641
2100,566
2101,607
2102,594
2103,702
2104,727
2105,584
2106,670
2107,668
2108,673
2109,701
2110,611
2111,700
2112,572
2113,589
2114,666
2115,620
2116,631
2117,583
2118,686
2119,635
2120,651
2121,697
2122,629
2123,626
2124,630
2125,706
2126,697
2127,668
2128,714
2129,601
2130,579
2131,604
2132,592
2133,678
2134,710
2135,586
2136,593
2137,662
2138,617
2139,633
2140,638
2141,680
2142,684
2143,671
2144,706
2145,661
2146,615
2147,701
2148,583
2149,622
2150,635
2151,567
2152,595
2153,650
2154,635
2155,644
2156,635
2157,650
2158,720
2159,770
2160,580
2161,727
2162,691
2163,702
2164,748
2165,711
2166,663
2167,700
2168,754
2169,743
2170,660
2171,767
2172,703
2173,715
2174,680
2175,728
2176,729
2177,614
2178,704
2179,682
2180,686
2181,637
2182,592
2183,678
2184,634
2185,663
2186,634
2187,650
2188,643
2189,667
2190,613
2191,664
2192,619
2193,579
2194,644
2195,593
2196,629
2197,576
2198,606
2199,585
2200,557
2201,529
2202,607
2203,609
2204,584
2205,567
2206,506
2207,541
2208,529
2209,477
2210,498
2211,532
2212,494
2213,532
2214,522
2215,543
2216,502
2217,553
2218,508
2219,515
2220,524
2221,497
2222,465
2223,544
2224,538
2225,504
2226,531
2227,481
2228,529
2229,517
2230,556
2231,536
2232,539
2233,553
2234,550
2235,533
2236,501
2237,544
2238,491
2239,497
2240,549
2241,562
2242,503
2243,481
2244,508
2245,304
2246,346
2247,356
2248,319
2249,349
2250,338
2251,351
2252,347
2253,359
2254,339
2255,417
2256,309
2257,352
2258,364
2259,334
2260,390
2261,347
2262,381
2263,387
2264,337
2265,359
2266,356
2267,331
2268,362
2269,324
2270,378
2271,328
2272,411
2273,330
2274,282
2275,315
2276,368
2277,339
2278,327
2279,373
2280,329
2281,331
2282,356
2283,337
2284,360
2285,339
2286,323
2287,367
2288,361
2289,357
2290,380
2291,335
2292,314
2293,397
2294,351
2295,349
2296,369
2297,388
2298,413
2299,388
2300,337
2301,350
2302,313
2303,409
2304,321
2305,475
2306,347
2307,349
2308,391
2309,382
2310,332
2311,432
2312,420
2313,478
2314,414
2315,385
2316,322
2317,363
2318,294
2319,412
2320,348
2321,244
2322,391
2323,314
2324,353
2325,392
2326,478
2327,412
2328,278
2329,418
2330,504
2331,322
2332,371
2333,322
2334,329
2335,421
2336,485
2337,338
2338,331
2339,463
2340,466
2341,345
2342,345
2343,479
2344,505
2345,354
2346,320
2347,333
2348,409
2349,339
2350,322
2351,315
2352,488
2353,465
2354,346
2355,466
2356,437
2357,321
2358,450
2359,315
2360,377
2361,336
2362,457
2363,306
2364,506
2365,522
2366,502
2367,512
2368,468
2369,459
2370,528
2371,478
2372,394
2373,360
2374,426
2375,518
2376,458
2377,357
2378,419
2379,531
2380,557
2381,401
2382,366
2383,397
2384,526
2385,520
2386,405
2387,391
2388,435
2389,431
2390,429
2391,461
2392,545
2393,494
2394,518
2395,500
2396,565
2397,466
2398,475
2399,482
2400,483
2401,410
2402,381
2403,424
2404,396
2405,359
2406,314
2407,493
2408,540
2409,514
2410,402
2411,379
2412,345
2413,367
2414,353
2415,354
2416,486
2417,496
2418,286
2419,447
2420,460
2421,484
2422,458
2423,520
2424,458
2425,458
2426,541
2427,429
2428,425
2429,504
2430,474
2431,485
2432,452
2433,400
2434,361
2435,371
2436,414
2437,350
2438,352
2439,366
2440,401
2441,383
2442,329
2443,404
2444,463
2445,384
2446,459
2447,338
2448,299
2449,333
2450,326
2451,308
2452,407
2453,437
2454,552
2455,593
2456,560
2457,596
2458,532
2459,552
2460,523
2461,609
2462,544
2463,586
2464,538
2465,472
2466,548
2467,525
2468,643
2469,507
2470,604
2471,517
2472,549
2473,522
2474,504
2475,535
2476,535
2477,381
2478,478
2479,587
2480,446
2481,542
2482,537
2483,494
2484,568
2485,619
2486,432
2487,647
2488,641
2489,477
2490,560
2491,663
2492,600
2493,589
2494,699
2495,670
2496,658
2497,736
2498,578
2499,679
2500,630
2501,585
2502,637
2503,668
2504,602
2505,585
2506,695
2507,629
2508,638
2509,547
2510,519
2511,622
2512,592
2513,590
2514,617
2515,611
2516,557
2517,512
2518,563
2519,510
2520,465
2521,537
2522,497
2523,468
2524,419
2525,380
2526,400
2527,469
2528,394
2529,410
2530,414
2531,409
2532,464
2533,370
2534,417
2535,427
2536,337
2537,355
2538,396
2539,434
2540,397
2541,407
2542,384
2543,358
2544,377
2545,411
2546,335
2547,359
2548,364
2549,372
2550,380
2551,349
2552,293
2553,243
2554,343
2555,327
2556,269
2557,325
2558,315
2559,296
2560,356
2561,262
2562,259
2563,321
2564,335
2565,341
2566,374
2567,381
2568,359
2569,323
2570,304
2571,417
2572,351
2573,304
2574,251
2575,332
2576,357
2577,311
2578,354
2579,404
2580,346
2581,415
2582,380
2583,456
2584,418
2585,438
2586,423
2587,386
2588,436
2589,381
2590,468
2591,443
2592,408
2593,409
2594,378
2595,488
2596,495
2597,460
2598,491
2599,502
2600,436
2601,469
2602,494
2603,449
2604,484
2605,581
2606,547
2607,604
2608,571
2609,625
2610,583
2611,609
2612,567
2613,571
2614,572
2615,620
2616,625
2617,635
2618,652
2619,615
2620,531
2621,660
2622,632
2623,599
2624,496
2625,602
2626,671
2627,604
2628,613
2629,630
2630,632
2631,660
2632,587
2633,654
2634,599
2635,587
2636,590
2637,641
2638,591
2639,562
2640,560
2641,582
2642,578
2643,485
2644,555
2645,617
2646,600
2647,491
2648,547
2649,592
2650,567
2651,541
2652,589
2653,563
2654,492
2655,563
2656,558
2657,498
2658,522
2659,596
2660,584
2661,554
2662,531
2663,523
2664,542
2665,517
2666,546
2667,520
2668,526
2669,554
2670,583
2671,549
2672,542
2673,514
2674,559
2675,579
2676,563
2677,561
2678,615
2679,573
2680,563
2681,628
2682,486
2683,547
2684,572
2685,565
2686,606
2687,581
2688,627
2689,595
2690,579
2691,583
2692,588
2693,563
2694,567
2695,598
2696,586
2697,562
2698,572
2699,573
2700,610
2701,623
2702,578
2703,603
2704,578
2705,547
2706,602
2707,554
2708,548
2709,495
2710,562
2711,595
2712,591
2713,545
2714,511
2715,572
2716,542
2717,584
2718,540
2719,497
2720,587
2721,539
2722,630
2723,520
2724,457
2725,452
2726,510
2727,582
2728,495
2729,461
2730,463
2731,385
2732,473
2733,551
2734,454
2735,482
2736,561
2737,565
2738,506
2739,607
2740,521
2741,535
2742,596
2743,562
2744,564
2745,560
2746,472
2747,502
2748,571
2749,548
2750,543
2751,460
2752,521
2753,614
2754,520
2755,535
2756,528
2757,482
2758,545
2759,477
2760,471
2761,491
2762,519
2763,420
2764,414
2765,447
2766,436
2767,450
2768,482
2769,509
2770,459
2771,487
2772,512
2773,462
2774,467
2775,521
2776,555
2777,552
2778,467
2779,466
2780,465
2781,521
2782,507
2783,505
2784,476
2785,525
2786,520
2787,527
2788,491
2789,520
2790,497
2791,541
2792,580
2793,496
2794,550
2795,472
2796,490
2797,490
2798,480
2799,499
2800,490
2801,517
2802,471
2803,546
2804,550
2805,495
2806,473
2807,517
2808,534
2809,512
2810,532
2811,548
2812,516
2813,507
2814,535
2815,584
2816,552
2817,556
2818,572
2819,435
2820,514
2821,508
2822,579
2823,431
2824,520
2825,581
2826,569
2827,566
2828,600
2829,602
2830,532
2831,571
2832,577
2833,554
2834,601
2835,575
2836,565
2837,533
2838,602
2839,560
2840,510
2841,565
2842,475
2843,525
2844,516
2845,607
2846,535
2847,570
2848,584
2849,550
2850,523
2851,564
2852,594
2853,544
2854,551
2855,549
2856,599
2857,535
2858,583
2859,561
2860,518
2861,596
2862,493
2863,464
2864,499
2865,514
2866,516
2867,514
2868,469
2869,431
2870,520
2871,458
2872,463
2873,445
2874,409
2875,445
2876,415
2877,410
2878,389
2879,419
2880,443
2881,458
2882,410
2883,472
2884,466
2885,443
2886,441
2887,458
2888,481
2889,464
2890,443
2891,390
2892,438
2893,449
2894,467
2895,438
2896,371
2897,434
2898,454
2899,448
2900,459
2901,423
2902,397
2903,433
2904,473
2905,506
2906,441
2907,417
2908,412
2909,452
2910,379
2911,380
2912,363
2913,392
2914,446
2915,358
2916,338
2917,450
2918,344
2919,386
2920,335
2921,292
2922,364
2923,397
2924,367
2925,387
2926,397
2927,347
2928,441
2929,406
2930,336
2931,457
2932,381
2933,422
2934,393
2935,414
2936,445
2937,426
2938,343
2939,438
2940,388
2941,364
2942,384
2943,363
2944,480
2945,475
2946,476
2947,443
2948,503
2949,525
2950,489
2951,543
2952,539
2953,568
2954,542
2955,544
2956,499
2957,538
2958,488
2959,550
2960,362
2961,572
2962,574
2963,566
2964,629
2965,583
2966,536
2967,592
2968,611
2969,632
2970,575
2971,506
2972,596
2973,604
2974,616
2975,595
2976,532
2977,561
2978,572
2979,563
2980,553
2981,538
2982,512
2983,616
2984,525
2985,570
2986,561
2987,560
2988,573
2989,630
2990,532
2991,651
2992,516
2993,627
2994,539
2995,592
2996,608
2997,590
2998,617
2999,530
