1111,450,245,45,101,0.54
1112,447,245,44,103,0.63
1114,431,248,44,100,0.48
1115,416,247,47,101,0.26
1118,386,252,51,94,0.28
1119,533,244,40,108,0.28
1121,353,246,54,103,0.51
1121,519,244,41,107,0.33
1122,349,247,54,100,0.26
1122,517,237,40,117,0.4
1123,337,243,56,107,0.31
1123,513,241,39,107,0.42
1124,503,240,42,110,0.52
1125,318,248,52,101,0.33
1126,308,249,52,116,0.31
1126,487,241,41,109,0.56
1127,302,248,57,120,0.46
1128,287,251,59,121,0.42
1128,481,245,40,101,0.47
1129,278,254,62,118,0.45
1130,467,249,43,98,0.64
1131,464,245,41,110,0.26
1132,454,243,42,108,0.42
1133,449,239,40,110,0.63
1134,449,240,40,106,0.77
1135,215,245,62,133,0.37
1135,440,233,42,119,0.38
1136,203,242,60,142,0.65
1136,437,234,40,116,0.62
1137,197,242,62,145,0.49
1137,432,235,40,113,0.7
1138,184,244,62,137,0.51
1138,184,244,62,137,0.28
1138,430,235,41,114,0.42
1139,165,252,65,148,0.4
1139,171,255,58,120,0.28
1139,418,239,42,108,0.81
1140,154,253,64,149,0.35
1140,154,253,64,149,0.3
1140,416,236,39,114,0.73
1141,139,251,66,150,0.43
1141,407,234,42,119,0.59
1142,133,252,66,155,0.52
1142,404,243,42,98,0.48
1143,123,253,65,151,0.31
1143,123,253,65,151,0.3
1143,400,237,42,111,0.66
1144,106,247,66,188,0.45
1144,398,237,41,111,0.53
1145,98,253,69,178,0.59
1145,101,257,67,147,0.3
1145,391,222,43,126,0.65
1146,85,249,69,188,0.76
1146,386,223,40,121,0.74
1147,72,250,68,192,0.67
1147,382,231,42,121,0.76
1148,56,250,72,190,0.48
1148,381,224,43,119,0.59
1149,44,244,87,207,0.56
1149,373,221,46,124,0.59
1150,35,261,92,192,0.52
1150,374,227,43,113,0.67
1151,13,254,90,206,0.48
1151,370,229,43,106,0.63
1152,1,243,102,233,0.67
1152,368,226,42,113,0.85
1153,-7,253,106,220,0.58
1153,366,226,42,113,0.85
1154,360,213,43,134,0.81
1155,216,214,35,74,0.41
1155,242,215,36,75,0.31
1155,358,223,40,114,0.93
1156,354,226,42,108,0.87
1157,212,214,35,73,0.64
1157,237,227,30,62,0.3
1157,354,227,40,109,0.86
1158,210,215,36,69,0.38
1158,237,228,30,62,0.46
1158,353,228,39,107,0.78
1159,353,224,38,115,0.82
1160,351,228,41,107,0.83
1161,351,228,41,104,0.77
1162,348,223,44,109,0.67
1163,344,219,44,116,0.67
1164,343,218,43,118,0.76
1165,343,222,43,110,0.59
1166,343,217,43,119,0.69
1167,344,218,44,116,0.53
1168,186,212,34,66,0.27
1168,221,215,32,66,0.58
1168,348,218,45,117,0.79
1169,186,214,33,63,0.49
1169,219,215,33,65,0.69
1169,350,219,42,113,0.71
1170,219,215,34,68,0.67
1170,349,219,44,113,0.84
1171,350,222,44,109,0.8
1172,350,220,45,115,0.86
1173,187,213,34,69,0.41
1173,353,219,43,116,0.87
1174,357,222,42,109,0.57
1174,357,222,42,109,0.29
1175,362,213,41,129,0.7
1176,365,217,44,121,0.84
1177,367,222,42,114,0.78
1178,198,210,31,71,0.51
1178,369,223,42,112,0.73
1179,201,208,32,80,0.37
1179,372,220,45,116,0.43
1179,372,220,45,116,0.37
1180,199,211,34,74,0.54
1180,376,215,42,129,0.49
1181,379,222,47,117,0.65
1182,382,224,44,111,0.78
1183,384,221,45,116,0.87
1184,386,221,46,117,0.73
1185,391,212,46,139,0.85
1186,398,220,42,120,0.75
1187,212,210,36,79,0.7
1187,243,206,33,91,0.46
1187,401,222,44,122,0.92
1188,215,213,37,72,0.47
1188,244,208,35,85,0.71
1188,404,223,46,116,0.48
1188,404,223,46,116,0.3
1189,216,213,36,72,0.66
1189,246,211,36,80,0.86
1189,412,221,45,118,0.73
1190,219,211,34,72,0.83
1190,249,213,34,73,0.9
1190,415,225,43,113,0.84
1191,220,209,33,76,0.77
1191,250,208,34,80,0.87
1191,416,219,44,122,0.92
1192,251,211,34,76,0.67
1192,419,216,46,130,0.94
1193,221,212,34,70,0.45
1193,251,210,36,78,0.75
1193,422,213,45,139,0.91
1194,226,208,37,73,0.63
1194,251,207,34,77,0.44
1194,430,219,43,127,0.9
1195,230,211,34,70,0.36
1195,230,211,34,70,0.31
1195,432,223,44,120,0.8
1196,232,209,34,74,0.44
1196,258,211,34,76,0.68
1196,437,222,42,124,0.82
1197,234,212,33,73,0.79
1197,261,213,35,72,0.92
1197,445,214,45,139,0.66
1198,235,212,33,72,0.63
1198,262,212,34,76,0.82
1198,447,214,42,140,0.85
1199,236,212,35,72,0.3
1199,262,210,36,81,0.76
1199,449,216,42,134,0.88
1200,266,208,34,87,0.59
1200,449,228,47,125,0.68
1201,266,222,35,75,0.31
1201,454,217,46,151,0.92
1202,243,208,34,83,0.41
1202,266,221,34,77,0.49
1202,460,224,45,139,0.8
1203,243,212,35,80,0.32
1203,265,224,35,75,0.6
1203,461,223,44,142,0.93
1204,242,210,36,83,0.34
1204,266,224,35,75,0.62
1204,464,225,44,140,0.96
1205,265,222,36,77,0.34
1205,467,229,48,139,0.83
1206,475,226,48,161,0.78
1207,478,233,48,149,0.78
1208,246,220,37,83,0.47
1208,276,223,31,87,0.32
1208,483,241,48,133,0.59
1209,246,221,37,83,0.45
1209,486,234,49,148,0.68
1210,491,234,49,148,0.75
1211,492,233,50,151,0.9
1212,494,237,51,148,0.88
1213,496,235,56,152,0.64
1214,506,235,52,155,0.76
1215,508,235,50,155,0.86
1216,511,237,49,149,0.87
1217,256,218,47,94,0.5
1217,512,238,50,147,0.66
1218,259,212,44,104,0.31
1218,512,234,54,156,0.69
1219,258,212,44,108,0.42
1219,516,241,49,150,0.43
1220,230,211,39,105,0.27
1220,523,233,51,164,0.62
1221,227,216,43,95,0.28
1221,527,238,48,154,0.85
1222,226,211,41,105,0.47
1222,528,234,48,161,0.76
1223,223,213,41,103,0.39
1223,529,230,53,185,0.56
1224,219,212,38,107,0.4
1224,530,235,54,179,0.25
1225,216,208,41,116,0.49
1226,211,213,43,110,0.65
1226,240,224,47,108,0.45
1226,542,240,47,174,0.6
1227,210,216,46,106,0.49
1227,240,225,47,107,0.65
1227,542,239,49,174,0.69
1228,206,216,49,103,0.34
1228,238,227,47,107,0.63
1228,544,239,51,179,0.33
1230,224,225,54,113,0.49
1231,192,216,53,122,0.66
1231,555,256,49,172,0.36
1232,191,220,54,115,0.38
1232,557,238,53,185,0.45
1233,188,221,54,115,0.5
1233,556,258,55,166,0.48
1234,188,220,53,116,0.56
1234,559,260,52,163,0.35
1235,173,223,60,106,0.32
1235,559,255,56,174,0.36
1236,172,217,61,119,0.62
1236,568,241,59,205,0.45
1237,172,217,57,126,0.72
1237,570,251,60,190,0.48
1238,158,225,62,108,0.26
1238,573,252,57,186,0.61
1239,158,223,59,112,0.46
1239,575,250,58,193,0.34
1240,156,213,58,139,0.75
1241,157,215,54,135,0.8
1242,153,216,58,135,0.64
1243,145,213,57,158,0.49
1244,139,217,60,153,0.71
1245,136,213,58,162,0.57
1246,128,221,58,145,0.26
1247,122,207,61,178,0.72
1247,151,222,68,171,0.47
1248,120,206,61,185,0.32
1249,110,212,59,173,0.62
1249,140,227,64,170,0.35
1250,103,220,64,178,0.5
1250,136,222,66,184,0.57
1273,128,230,52,99,0.31
1274,126,225,52,107,0.27
1280,108,229,53,102,0.26
1282,98,230,50,105,0.26
1647,400,215,27,66,0.41
1827,441,223,27,79,0.27
1839,475,222,31,86,0.69
1841,486,221,31,84,0.36
1842,488,218,30,89,0.54
1843,492,218,32,91,0.66
1844,501,220,31,86,0.42
1845,504,222,33,86,0.79
1846,507,218,32,91,0.63
1847,517,217,34,89,0.54
1848,522,217,32,93,0.49
1849,533,217,31,90,0.26
1850,535,216,34,95,0.32
1943,619,222,20,77,0.25
1947,573,222,28,79,0.43
1949,557,221,27,82,0.49
1952,535,223,27,85,0.33
1953,523,222,26,90,0.3
1954,520,224,27,85,0.28
1956,506,221,27,91,0.38
1957,495,219,28,94,0.4
1958,492,219,28,94,0.6
1959,489,221,31,91,0.73
1960,488,238,29,74,0.71
1961,486,234,30,86,0.64
1962,485,234,30,85,0.49
1963,484,233,30,87,0.45
1964,479,235,31,83,0.54
1965,477,233,32,86,0.42
1966,477,234,31,86,0.6
1967,478,234,30,88,0.46
1968,484,236,31,90,0.26
1969,484,234,32,92,0.36
1970,483,233,34,97,0.69
1971,484,233,34,100,0.6
1972,486,242,37,97,0.59
1973,488,241,36,100,0.4
1974,491,244,34,97,0.77
1975,491,243,35,101,0.5
1976,490,239,38,113,0.3
1977,499,245,36,102,0.53
1978,502,247,34,99,0.42
1979,503,244,35,100,0.76
1980,506,242,33,107,0.58
1981,506,236,37,118,0.45
1982,514,239,38,117,0.56
1983,518,239,36,119,0.47
1984,519,240,38,118,0.34
1985,531,250,36,119,0.44
1986,533,254,40,116,0.54
1989,548,250,39,123,0.34
2162,437,202,31,68,0.31
2167,456,210,32,66,0.38
2168,460,212,31,64,0.29
2169,466,215,33,64,0.46
2172,476,212,35,70,0.37
2174,487,211,35,73,0.29
2406,471,209,29,79,0.37
2409,486,209,31,80,0.32
2411,493,214,31,73,0.26
2420,551,219,34,83,0.26
2421,566,220,32,82,0.41
2422,571,219,33,88,0.36
2423,581,221,30,82,0.26
2424,586,222,31,85,0.28
2428,594,206,38,116,0.33
2447,426,196,32,67,0.3
2449,437,197,32,72,0.31
2450,408,200,29,61,0.45
2450,438,199,31,67,0.76
2451,409,198,30,66,0.33
2451,441,195,32,78,0.51
2468,104,220,28,50,0.28
2470,90,219,30,51,0.33
2472,74,218,30,55,0.6
2473,69,219,31,54,0.5
2474,56,219,32,55,0.35
2475,54,218,33,56,0.32
2480,538,192,27,86,0.29
2484,570,203,30,89,0.49
2493,618,198,21,100,0.28
3111,59,215,29,62,0.5
3130,355,195,31,75,0.33
3133,357,193,30,78,0.75
3134,357,194,31,77,0.75
3135,358,194,30,78,0.81
3136,361,200,30,71,0.67
3137,361,199,30,75,0.49
3138,360,194,33,81,0.56
3139,363,205,29,76,0.44
3140,365,210,29,70,0.55
3140,365,210,29,70,0.27
3141,361,212,33,74,0.74
3142,361,210,35,84,0.27
3143,363,220,35,83,0.3
3144,360,212,41,106,0.35
3146,367,227,40,106,0.42
3147,367,219,39,117,0.36
3148,366,211,43,106,0.27
3149,367,194,40,108,0.44
3150,366,207,31,77,0.28
3157,371,176,40,109,0.38
3158,375,210,32,72,0.47
3159,376,209,34,81,0.52
3160,376,220,33,83,0.51
3161,376,219,35,84,0.34
3162,379,220,32,86,0.52
3163,379,225,32,75,0.36
3163,379,225,32,75,0.3
3164,378,198,38,106,0.37
3165,386,206,33,84,0.34
3166,388,207,34,81,0.64
3167,393,205,32,80,0.47
3168,396,203,32,85,0.6
3169,398,206,31,84,0.47
3170,399,207,30,85,0.51
3170,583,191,30,84,0.36
3171,403,218,32,82,0.35
3171,587,193,30,83,0.35
3172,404,219,34,84,0.55
3173,408,221,32,84,0.8
3174,412,219,32,86,0.68
3175,414,224,30,80,0.62
3176,418,218,32,92,0.44
3177,420,221,32,83,0.49
3178,419,195,38,113,0.33
3179,424,221,33,81,0.56
3180,426,208,36,111,0.4
3181,436,237,29,80,0.3
3182,435,237,33,83,0.43
3183,432,210,41,115,0.62
3184,440,209,38,117,0.28
3186,451,236,32,86,0.32
3187,448,212,43,109,0.56
3188,453,213,40,109,0.47
3189,456,211,40,114,0.42
3190,462,211,42,133,0.59
3191,463,214,43,130,0.75
3192,465,217,43,133,0.69
3193,471,217,42,134,0.36
3194,477,227,46,132,0.72
3195,479,231,46,125,0.68
3196,482,231,46,122,0.65
3197,493,219,47,148,0.45
3198,496,224,46,141,0.65
3205,560,233,48,158,0.26
3208,589,241,49,207,0.32
3284,490,192,26,79,0.32
3303,588,206,27,81,0.41
3305,596,210,32,71,0.3
3306,603,208,31,77,0.38
3328,568,213,27,77,0.29
3614,504,225,30,74,0.34
3636,581,241,34,74,0.37
3637,581,239,35,78,0.27
3637,581,239,35,78,0.26
3638,583,238,36,78,0.31
3642,592,220,46,120,0.32
3643,596,213,42,136,0.52
3644,599,215,40,135,0.44
3645,600,212,39,141,0.4
7012,405,208,31,73,0.28
7016,408,206,31,76,0.31
7043,424,204,31,83,0.31
7338,440,187,31,64,0.56
7339,439,188,31,64,0.36
7341,441,187,31,67,0.51
7344,441,192,29,69,0.35
7347,442,191,28,74,0.3
7350,444,191,28,73,0.26
7352,445,189,26,78,0.28
7356,444,184,27,73,0.26
7359,448,192,26,71,0.34
7360,449,193,26,69,0.29
7361,448,196,27,68,0.31
7366,447,189,29,78,0.27
7368,451,195,33,70,0.73
7369,451,194,32,71,0.35
7370,451,194,34,70,0.76
7370,488,195,28,67,0.31
7371,451,195,33,69,0.73
7372,450,196,33,69,0.72
7373,451,196,33,70,0.73
7374,451,197,34,68,0.71
7375,452,196,33,68,0.68
7376,450,195,35,70,0.74
7376,490,195,31,63,0.41
7377,449,195,36,69,0.69
7377,491,194,30,65,0.26
7378,451,198,34,65,0.59
7379,451,195,34,70,0.71
7380,451,194,34,69,0.58
7381,451,196,34,69,0.77
7382,450,198,35,69,0.64
7383,451,196,35,71,0.7
7383,484,196,31,66,0.26
7384,453,198,33,71,0.6
7385,452,197,34,71,0.74
7386,452,198,34,71,0.71
7387,453,202,32,66,0.72
7387,511,193,29,71,0.29
7388,453,199,32,69,0.56
7389,452,200,33,70,0.83
7389,516,194,31,73,0.69
7390,453,201,33,68,0.73
7391,454,199,34,72,0.63
7391,519,194,30,73,0.36
7392,458,202,30,70,0.42
7392,491,199,28,65,0.66
7392,523,198,28,69,0.85
7393,461,200,29,73,0.44
7393,492,197,28,67,0.61
7393,524,197,29,73,0.81
7394,527,195,28,72,0.54
7395,496,193,29,77,0.37
7395,533,193,27,80,0.48
7399,506,194,28,67,0.48
7399,550,186,28,86,0.33
7414,502,194,30,82,0.39
7418,456,189,29,63,0.41
7418,516,191,33,87,0.27
7421,517,196,34,80,0.41
7422,517,195,35,84,0.3
7425,523,203,36,83,0.27
7427,526,193,44,104,0.38
7428,530,201,38,88,0.25
7429,527,194,44,101,0.48
7431,528,195,48,100,0.66
7432,530,191,47,105,0.55
7433,531,194,49,103,0.33
7433,581,189,31,81,0.55
7434,532,196,49,99,0.56
7435,538,196,49,101,0.39
7436,540,199,46,96,0.54
7436,585,187,33,86,0.26
7437,541,201,44,94,0.54
7437,588,191,31,82,0.5
7438,542,202,47,94,0.7
7438,590,190,33,86,0.25
7439,542,201,48,97,0.68
7440,544,199,47,100,0.79
7440,595,188,34,91,0.46
7441,544,202,48,95,0.69
7442,547,202,47,97,0.66
7442,596,191,36,92,0.37
7443,547,202,49,99,0.49
7443,600,191,34,88,0.38
7444,549,201,48,99,0.29
7445,558,203,44,94,0.33
7446,558,201,45,97,0.56
7447,560,204,45,96,0.41
7448,562,202,48,99,0.62
7448,616,191,24,87,0.52
7449,563,202,48,100,0.53
7449,617,191,23,87,0.51
7450,564,199,47,105,0.55
7450,618,191,22,88,0.33
7451,573,202,45,100,0.29
7451,619,191,21,85,0.42
7452,573,202,47,100,0.38
7453,572,201,49,102,0.72
7454,575,204,50,110,0.49
7455,576,203,49,98,0.61
7456,576,202,51,101,0.36
7457,577,202,51,100,0.43
7458,578,201,51,102,0.48
7459,589,203,46,114,0.32
7460,587,201,50,117,0.28
7640,621,240,19,113,0.27
8754,476,188,22,60,0.26
9093,121,231,32,62,0.27
9111,172,219,32,65,0.5
9112,171,217,34,68,0.5
9114,173,229,32,65,0.27
9116,171,228,34,65,0.27
9118,170,219,33,67,0.27
9121,169,214,34,71,0.48
9122,170,215,35,69,0.55
9123,170,217,34,67,0.43
9124,170,214,36,73,0.29
9126,169,225,35,68,0.34
9127,167,216,37,70,0.29
9129,170,218,35,66,0.32
9130,172,217,33,66,0.32
9132,169,211,36,75,0.59
9133,167,211,35,73,0.53
9135,169,216,34,69,0.6
9136,170,218,33,67,0.33
9141,173,223,31,76,0.3
9144,170,223,32,78,0.49
9160,165,217,33,69,0.25
9161,164,216,33,72,0.26
9176,156,211,34,75,0.47
9178,155,225,34,71,0.31
9179,156,224,34,76,0.44
9188,153,225,34,71,0.35
9189,153,223,32,74,0.65
9190,154,225,32,76,0.66
9191,150,214,36,77,0.4
9192,152,223,33,75,0.43
9193,152,221,33,79,0.48
9194,150,215,36,89,0.49
9195,151,220,35,81,0.55
9197,152,222,34,77,0.27
9209,140,220,35,84,0.53
9210,139,220,35,85,0.26
9211,139,219,35,83,0.49
9212,137,222,35,84,0.61
9213,136,221,37,82,0.49
9215,135,226,33,79,0.3
9219,131,225,35,81,0.34
9229,125,221,34,84,0.29
9247,102,227,35,79,0.4
9269,72,235,34,85,0.31
9272,70,219,34,92,0.26
10222,434,215,23,64,0.36
10397,423,204,27,55,0.27
10402,432,206,24,54,0.41
10403,431,207,26,56,0.36
10407,439,216,25,62,0.28
10417,466,217,24,65,0.45
10417,561,221,23,84,0.32
11038,319,203,25,63,0.31
11041,319,202,26,62,0.27
11042,318,202,26,63,0.31
11043,317,204,25,54,0.3
11044,314,202,25,61,0.35
11045,312,200,25,66,0.38
11046,310,200,26,63,0.38
11048,304,202,26,57,0.29
11049,302,203,25,57,0.31
11051,296,201,28,62,0.29
11053,288,199,28,68,0.55
11055,283,202,31,64,0.34
11058,269,203,30,63,0.41
11059,265,202,35,65,0.58
11064,245,214,31,60,0.3
11067,233,213,32,65,0.38
11068,231,214,31,62,0.43
11070,219,213,31,63,0.47
11071,215,211,32,67,0.57
11072,205,209,32,71,0.55
11073,202,212,31,66,0.51
11074,198,211,32,71,0.43
11075,188,210,32,69,0.43
12402,229,214,35,73,0.3
12403,229,214,34,74,0.29
12404,229,213,34,76,0.27
12405,229,214,32,76,0.48
12409,407,226,31,71,0.26
12413,230,215,32,74,0.33
12418,231,214,31,75,0.27
12419,232,215,31,73,0.26
12423,231,216,30,71,0.26
12425,231,211,32,79,0.3
12427,232,210,32,81,0.27
12428,233,209,31,82,0.26
12429,233,210,31,79,0.57
12430,233,211,31,78,0.61
12431,233,213,31,76,0.64
12432,234,214,30,74,0.55
12433,234,213,29,75,0.61
12434,235,214,30,74,0.56
12435,234,214,30,73,0.54
12436,235,214,29,75,0.69
12437,234,215,29,74,0.74
12438,234,215,30,76,0.65
12438,453,240,29,72,0.27
12439,233,213,30,77,0.72
12440,232,214,31,76,0.72
12440,454,241,29,70,0.33
12441,232,213,31,77,0.62
12442,217,213,34,78,0.26
12442,232,213,32,77,0.48
12442,458,239,28,75,0.29
12443,217,213,33,80,0.33
12443,232,213,32,77,0.43
12443,458,238,28,78,0.34
12444,216,212,32,80,0.43
12444,233,213,31,76,0.49
12444,458,236,31,80,0.37
12445,2,226,78,196,0.34
12445,216,214,32,78,0.43
12445,233,214,30,75,0.53
12445,460,237,31,82,0.6
12446,215,212,33,80,0.37
12446,233,214,30,75,0.49
12446,461,240,30,78,0.54
12447,214,223,31,71,0.38
12447,233,214,30,74,0.42
12447,462,240,29,81,0.37
12448,214,213,32,79,0.39
12448,233,214,29,74,0.5
12448,437,236,32,83,0.29
12448,463,240,31,80,0.38
12449,213,223,32,72,0.39
12449,233,214,28,75,0.53
12449,436,234,35,84,0.37
12449,465,236,35,87,0.32
12450,214,224,31,71,0.37
12450,233,214,28,75,0.52
12451,213,224,32,71,0.42
12451,233,214,29,76,0.57
12451,466,239,34,82,0.29
12452,214,225,32,70,0.37
12452,231,212,30,78,0.32
12452,439,236,35,84,0.32
12452,467,236,33,88,0.32
12453,467,236,33,89,0.3
12454,228,211,32,80,0.44
12454,468,236,33,90,0.25
12455,205,226,27,67,0.43
12455,228,211,31,80,0.55
12456,204,226,27,67,0.45
12456,228,212,31,79,0.57
12457,203,226,28,68,0.42
12457,228,212,31,77,0.54
12458,202,225,28,69,0.57
12458,228,213,31,78,0.59
12459,201,225,28,69,0.69
12459,227,212,31,80,0.57
12459,471,219,41,127,0.3
12460,199,227,29,69,0.73
12460,227,211,32,81,0.52
12461,198,226,30,71,0.75
12461,226,211,32,82,0.51
12462,197,227,31,68,0.75
12462,226,211,32,82,0.5
12462,447,223,44,117,0.29
12463,196,229,31,67,0.73
12463,226,211,33,82,0.41
12464,194,229,33,67,0.69
12464,224,220,29,79,0.45
12465,193,228,34,68,0.65
12465,224,220,29,79,0.57
12466,193,227,35,71,0.61
12466,224,219,30,81,0.53
12467,193,226,34,72,0.59
12467,224,219,29,81,0.62
12468,193,226,34,73,0.57
12468,224,219,29,81,0.61
12469,193,226,34,72,0.52
12469,224,220,29,79,0.62
12470,193,225,35,74,0.44
12470,223,220,30,80,0.56
12470,466,228,45,131,0.38
12471,191,223,29,80,0.61
12471,222,221,31,78,0.54
12472,190,223,31,81,0.76
12472,221,222,33,75,0.53
12472,470,227,45,140,0.35
12473,189,223,31,80,0.76
12473,221,221,32,77,0.52
12473,474,231,52,134,0.45
12474,188,222,33,83,0.87
12474,222,221,30,79,0.4
12474,476,228,49,143,0.61
12475,187,222,33,83,0.88
12475,221,222,30,78,0.32
12475,477,226,48,145,0.59
12475,513,240,42,138,0.31
12476,188,223,32,82,0.9
12476,479,223,50,155,0.47
12476,516,234,42,150,0.37
12477,189,223,30,82,0.91
12478,189,223,31,82,0.91
12479,188,223,31,81,0.89
12480,189,224,30,79,0.8
12481,189,223,30,82,0.83
12481,228,223,31,79,0.54
12482,189,223,30,82,0.83
12482,228,223,31,83,0.67
12483,188,223,31,81,0.8
12483,228,220,33,85,0.71
12484,188,225,30,78,0.84
12484,228,224,32,79,0.81
12485,187,226,30,78,0.84
12485,229,223,32,81,0.89
12486,187,227,30,76,0.88
12486,230,223,31,80,0.86
12487,185,227,33,77,0.92
12487,228,224,32,82,0.84
12488,183,227,34,78,0.91
12488,228,224,33,82,0.86
12489,183,224,34,82,0.9
12489,228,225,32,82,0.78
12490,183,223,34,84,0.91
12490,228,224,32,81,0.82
12491,183,223,33,83,0.91
12491,228,223,32,81,0.84
12491,597,257,44,169,0.26
12492,183,223,34,84,0.91
12492,227,224,33,79,0.83
12493,182,223,35,85,0.85
12493,226,221,34,84,0.76
12494,181,222,35,86,0.85
12494,225,220,35,88,0.68
12495,180,223,36,85,0.74
12495,225,220,35,89,0.53
12496,180,222,35,88,0.75
12496,223,221,31,90,0.51
12497,180,222,35,89,0.7
12497,222,221,32,91,0.52
12498,180,221,35,89,0.61
12498,221,222,32,91,0.45
12498,591,261,52,195,0.38
12499,179,221,35,90,0.61
12499,221,222,32,92,0.5
12499,594,260,50,196,0.33
12500,179,220,34,91,0.65
12500,221,223,32,87,0.64
12501,178,221,34,91,0.61
12501,220,224,30,87,0.61
12502,177,216,34,99,0.41
12502,218,220,31,93,0.54
12503,175,209,38,114,0.27
12503,217,221,31,91,0.58
12504,172,209,36,113,0.33
12504,216,220,32,94,0.53
12505,171,209,36,112,0.44
12506,169,208,38,113,0.61
12506,208,211,43,109,0.38
12507,168,212,38,105,0.75
12507,207,207,40,117,0.35
12508,165,213,39,103,0.73
12508,202,210,38,112,0.49
12509,164,214,38,102,0.66
12509,204,219,32,95,0.59
12510,163,213,36,105,0.67
12510,200,219,33,94,0.66
12510,254,207,28,59,0.26
12511,160,211,37,110,0.58
12511,199,219,33,94,0.61
12512,156,207,37,117,0.43
12512,197,220,33,93,0.69
12513,153,207,39,116,0.62
12513,196,216,33,100,0.52
12514,153,213,38,106,0.51
12514,195,216,33,101,0.36
12515,148,212,40,108,0.78
12515,192,231,28,90,0.27
12516,146,211,39,111,0.78
12516,189,231,30,89,0.42
12517,144,207,41,118,0.52
12517,183,211,39,114,0.35
12518,137,204,40,126,0.36
12518,180,209,40,118,0.34
12519,135,208,41,119,0.54
12519,175,210,43,117,0.57
12520,131,211,41,115,0.62
12520,172,215,44,121,0.29
12521,128,215,42,121,0.73
12521,167,214,42,124,0.69
12522,126,213,42,127,0.51
12522,165,217,41,118,0.68
12523,122,217,37,118,0.49
12523,161,218,42,115,0.6
12524,114,214,41,122,0.79
12524,157,216,45,121,0.47
12525,112,213,41,124,0.76
12525,156,216,46,121,0.46
12526,109,209,42,133,0.4
12526,149,215,42,122,0.8
12526,229,203,29,67,0.3
12527,103,214,40,123,0.64
12527,146,215,43,123,0.82
12528,97,214,43,122,0.85
12528,141,212,45,130,0.82
12528,221,206,29,62,0.3
12529,95,213,42,126,0.91
12529,140,210,45,134,0.76
12529,219,204,30,66,0.27
12530,88,211,42,132,0.8
12530,132,210,47,133,0.9
12531,84,213,42,127,0.94
12531,129,211,49,130,0.89
12531,415,234,28,68,0.43
12532,78,211,45,133,0.96
12532,126,212,47,129,0.94
12532,415,234,28,68,0.43
12533,74,211,48,136,0.86
12533,123,209,48,138,0.89
12533,213,213,30,62,0.34
12534,69,211,44,137,0.92
12534,117,207,47,144,0.88
12534,212,212,31,64,0.27
12535,63,213,46,135,0.96
12535,113,209,50,140,0.96
12535,205,214,28,60,0.33
12536,60,212,46,138,0.94
12536,112,214,48,133,0.96
12536,204,215,29,60,0.35
12537,54,207,46,150,0.88
12537,108,213,50,137,0.96
12537,204,214,29,63,0.48
12538,48,210,51,146,0.95
12538,107,214,49,136,0.91
